2405,a20,-148.5,Buying Food at Main Ridge Dairy PTY Ltd. at  295 Main Creek Rd at  Main Ridge VIC 3928
2406,a12,-81,Getting Drinks at 4/11 The Haven- Bayswater
2407,a19,313.5,Depositing Money
2408,a20,121,Depositing Money
2409,a10,-126.5,Getting coffee at 2/124 Renou Road- Wantirna South
2410,a20,395,Depositing Money
2411,a7,-368,Withdrawing money at Cafe Terroni at  18 Ballarat St at  Yarraville VIC 3013
2412,a20,470,Depositing Money
2413,a10,479,Depositing Money
2414,a7,106.5,Depositing Money
2415,a9,-171.5,Getting coffee at BL Burgers at  3/188 Church St at  Parramatta NSW 2150
2416,a13,173,Depositing Money
2417,a5,-184.5,Buying Food at G01/1 Lynne Ave- Wantirna South
2418,a2,-53,Buying Food at Kanzo Parramatta at  Shop 3/109-113 George St at  Parramatta NSW 2150
2419,a6,-435,Withdrawing money at 113/1 Lynne Avenue- Wantirna South
2420,a17,-111,Getting Drinks at The Shed Cafe & Catering Parramatta at  shop 8/45 Macquarie St at  Parramatta NSW 2150
2421,a15,-4.5,Buying Food at 16 Allister Cl- Knoxfield
2422,a12,106,Depositing Money
2423,a7,-108.5,Buying Food at Wyndham Cache Cafe & Gourmet Deli at  243 K Rd at  Werribee South VIC 3030
2424,a8,33.5,Depositing Money
2425,a7,-450,Withdrawing money at Nabo at  2a Williamstown Rd at  Kingsville VIC 3012
2426,a13,131,Depositing Money
2427,a12,31,Depositing Money
2428,a1,88.5,Depositing Money
2429,a17,205,Depositing Money
2430,a12,-223,Getting coffee at 76 Miller Road- The Basin
2431,a6,-207.5,Getting coffee at G04/436 Stud Road- Wantirna South
2432,a5,474.5,Depositing Money
2433,a14,319,Depositing Money
2434,a13,-438.5,Getting Drinks at Kippers Seafood at  169A Watton St at  Werribee VIC 3030
2435,a6,-337,Getting Drinks at 69B Gateshead Drive- Wantirna South
2436,a11,-308,Withdrawing money at Paringa Estate at  44 Paringa Rd at  Red Hill South VIC 3937
2437,a16,410,Depositing Money
2438,a20,387,Depositing Money
2439,a12,474.5,Depositing Money
2440,a7,-254.5,Getting coffee at Tuko Kitchen & Bar at  205 Nicholson St at  Footscray VIC 3011
2441,a5,-285,Buying Food at Dong Ba at  133 Hopkins St at  Footscray VIC 3011
2442,a12,332.5,Depositing Money
2443,a7,-62.5,Getting Drinks at Footscray Finds Market at  2 Yewers St at  Footscray VIC 3011
2444,a15,-488,Buying Food at 209B/400-408 Burwood Highway- Wantirna South
2445,a14,340,Depositing Money
2446,a9,-346.5,Getting coffee at Sauce Brewing Cairns at  34-40 Lake St at  Cairns City QLD 4870
2447,a19,-314.5,Getting coffee at Werribee Park Mansion at  Gate 2 at  K Rd at  Werribee South VIC 3030
2448,a17,101,Depositing Money
2449,a9,-448.5,Getting coffee at 2/10 Harwell Road- Ferntree Gully
2450,a10,-184,Getting Drinks at 24 Piccadilly Avenue- Wantirna South
2451,a7,-256.5,Buying Food at Wild Thyme at  41 B Shields St at  Cairns City QLD 4870
2452,a2,160,Depositing Money
2453,a10,160.5,Depositing Money
2454,a19,-279.5,Getting Drinks at 194 Dorset Road- Boronia
2455,a11,464,Depositing Money
2456,a13,490.5,Depositing Money
2457,a4,396,Depositing Money
2458,a15,-38.5,Buying Food at Bun Cha Co Dao (Vietnamese
2459,a14,211,Depositing Money
2460,a11,-293,Buying Food at Antipasti Deli & Cafe at  3/1 High St at  Yarraville VIC 3013
2461,a2,357.5,Depositing Money
2462,a18,40,Depositing Money
2463,a16,-465,Withdrawing money at C'est Bon French Restaurant Cairns at  20 Lake St at  Cairns City QLD 4870
2464,a12,-70,Buying Food at Nabo at  2a Williamstown Rd at  Kingsville VIC 3012
2465,a15,-197,Withdrawing money at Touka Parramatta at  Shop 2/2 Horwood Pl at  Parramatta NSW 2150
2466,a14,-76,Getting Drinks at Blackbird Laneway at  Oceana Walk Arcade at  13/62 Grafton St at  Cairns City QLD 4870
2467,a9,-76,Withdrawing money at Unit 102/5 Highmoor Ave- Bayswater
2468,a5,476.5,Depositing Money
2469,a13,-214,Withdrawing money at 23 Lambourne Avenue- Rowville
2470,a13,-13,Buying Food at The Palms Cairns at  3 Palmerston St at  Aeroglen QLD 4870
2471,a19,-385,Getting Drinks at 3 Warrien Court- Bayswater
2472,a17,-245.5,Getting Drinks at LAO DER LAO & THAI CUISINE at  526A Church St at  North Parramatta NSW 2151
2473,a19,-280.5,Getting coffee at 1/9 Kirrawee Avenue- Wantirna South
2474,a8,315.5,Depositing Money
2475,a4,-427.5,Getting Drinks at 11 Warrawee Road- Wantirna South
2476,a6,321.5,Depositing Money
2477,a10,-121,Getting coffee at 6 Armstrong Road- Bayswater
2478,a4,-162.5,Getting coffee at Pinoy Diner at  5/49 Synnot St at  Werribee VIC 3030
2479,a18,-422.5,Withdrawing money at BAR 30 & Bistro Parramatta at  30 Phillip St at  Parramatta NSW 2150
2480,a6,-132,Buying Food at Cavalier Brewing & Taproom at  Unit 5/2 Derrimut Dr at  Derrimut VIC 3026
2481,a7,325,Depositing Money
2482,a11,-482,Withdrawing money at 20 Tate Avenue- Wantirna South
2483,a2,-122,Getting Drinks at UMAYA Japanese Restaurant - Parramatta at  Shop 5/134-140 Marsden St at  Parramatta NSW 2150
2484,a2,79.5,Depositing Money
2485,a4,-205.5,Withdrawing money at esters bar at  Shop A/21 Spence St at  Cairns City QLD 4870
2486,a1,347.5,Depositing Money
2487,a14,-45.5,Getting Drinks at Flower Drum Restaurant Melbourne at  17 Market Ln at  Melbourne VIC 3000
2488,a10,12,Depositing Money
2489,a13,111,Depositing Money
2490,a13,-255.5,Withdrawing money at Proud Mary at  172 Oxford St at  Collingwood VIC 3066
2491,a18,-76.5,Buying Food at The Cheeky Pint at  231 Barkly St at  Footscray VIC 3011
2492,a5,-385,Getting coffee at CHU Restaurant at  West HQ at  33 Railway St at  Rooty Hill NSW 2766
2493,a14,-429.5,Buying Food at 7 Grogan Court- Bayswater
2494,a19,391.5,Depositing Money
2495,a3,56.5,Depositing Money
2496,a4,-319,Buying Food at 5 Hayden Court- Knoxfield
2497,a13,-383.5,Buying Food at 1/34 Stokes Road- Wantirna
2498,a19,-395.5,Withdrawing money at 12 Peak Crescent- Wantirna
2499,a2,-70,Getting coffee at 40 Lynn Drive- Ferntree Gully
2500,a11,5,Depositing Money
2501,a19,-29,Buying Food at Three Blue Ducks at  Melbourne at  309 Melrose Dr at  Tullamarine VIC 3043
2502,a18,-405.5,Getting Drinks at Nick & Nora's Parramatta at  Level 26/45 Macquarie St at  Parramatta NSW 2150
2503,a9,-44,Withdrawing money at ‘I Have A Dream’ Mural at  Newtown NSW 2042
2504,a17,409.5,Depositing Money
2505,a7,363,Depositing Money
2506,a20,139,Depositing Money
2507,a2,-386,Getting Drinks at Juanita's Kitchen at  219 High St at  Preston VIC 3072
2508,a5,-469,Getting coffee at Pho Pasteur at  137 Church St at  Parramatta NSW 2150
2509,a9,246,Depositing Money
2510,a17,-155,Getting coffee at 2/14 Edward Street- Bayswater
2511,a13,-451.5,Withdrawing money at Coral Sea Brewing Taproom at  Bank La at  Cairns City QLD 4870
2512,a18,174.5,Depositing Money
2513,a8,489,Depositing Money
2514,a20,-470,Buying Food at Blue Dog Posters and Prints Shop at  311 King St at  Newtown NSW 2042
2515,a3,-333.5,Withdrawing money at 4 Putney Close- Wantirna
2516,a9,210,Depositing Money
2517,a12,-117,Getting coffee at Village Cantina at  30 Ballarat St at  Yarraville VIC 3013
2518,a6,-334.5,Withdrawing money at 194 Dorset Road- Boronia
2519,a17,-156.5,Getting Drinks at 2/124 Renou Road- Wantirna South
2520,a8,44.5,Depositing Money
2521,a7,-405,Buying Food at 209B/400-408 Burwood Highway- Wantirna South
2522,a13,66.5,Depositing Money
2523,a19,154,Depositing Money
2524,a19,-33,Withdrawing money at 12 Peak Crescent- Wantirna
2525,a7,-94,Getting coffee at 13 Beachwood Dr- Wantirna South
2526,a12,141.5,Depositing Money
2527,a14,-155.5,Getting Drinks at 17 Rickards Avenue- Knoxfield
2528,a4,390,Depositing Money
2529,a8,216.5,Depositing Money
2530,a8,161,Depositing Money
2531,a2,119.5,Depositing Money
2532,a3,231,Depositing Money
2533,a9,-166.5,Buying Food at 37 Birchfield Crescent- Wantirna
2534,a9,-100,Buying Food at 69B Gateshead Drive- Wantirna South
2535,a17,-464,Withdrawing money at 2/183 Stud Road- Wantirna South
2536,a13,368,Depositing Money
2537,a11,-242,Buying Food at Mabu Mabu - Catering at  13 Anderson St at  Yarraville VIC 3013
2538,a6,125.5,Depositing Money
2539,a6,155.5,Depositing Money
2540,a8,-97.5,Withdrawing money at Vasco at  421 Cleveland St at  Surry Hills NSW 2010
2541,a8,-402,Buying Food at The Vanguard at  42 King St at  Newtown NSW 2042
2542,a13,-68.5,Getting coffee at Butcher 128 at  128 Roberts St at  Yarraville VIC 3013
2543,a13,11.5,Depositing Money
2544,a4,285,Depositing Money
2545,a5,55.5,Depositing Money
2546,a20,278.5,Depositing Money
2547,a17,-426,Withdrawing money at 1/97 Scoresby Road- Bayswater
2548,a15,-91,Buying Food at Three Blue Ducks at  Melbourne at  309 Melrose Dr at  Tullamarine VIC 3043
2549,a15,498,Depositing Money
2550,a1,96.5,Depositing Money
2551,a9,-257,Buying Food at Captain Moonlite at  100 Great Ocean Rd at  Anglesea VIC 3230
2552,a6,-271.5,Buying Food at 194 Dorset Road- Boronia
2553,a10,188.5,Depositing Money
2554,a2,-242,Getting coffee at 13 Beachwood Dr- Wantirna South
2555,a8,336,Depositing Money
2556,a13,67,Depositing Money
2557,a16,-229,Getting Drinks at Magandee Thai Restaurant & Cafe at  1A/68 Hopkins St at  Footscray VIC 3011
2558,a15,361.5,Depositing Money
2559,a8,5.5,Depositing Money
2560,a16,-3.5,Getting coffee at 8 Mason Court- Bayswater
2561,a15,446,Depositing Money
2562,a14,421.5,Depositing Money
2563,a1,-161.5,Withdrawing money at 14/19 Sovereign Place- Wantirna South
2564,a11,321.5,Depositing Money
2565,a17,265,Depositing Money
2566,a16,270.5,Depositing Money
2567,a13,-376.5,Withdrawing money at 5/208 Bayswater Road- Bayswater
2568,a1,-296.5,Getting Drinks at 52 Silverton Drive- Ferntree Gully
2569,a7,-293.5,Getting Drinks at Japan's Kitchen at  34 Ballarat St at  Yarraville VIC 3013
2570,a2,138.5,Depositing Money
2571,a4,-362,Getting coffee at Blackbird Laneway at  Oceana Walk Arcade at  13/62 Grafton St at  Cairns City QLD 4870
2572,a13,-286.5,Getting Drinks at Tiger & Lisa at  132 Mitchell St at  Maidstone VIC 3012
2573,a14,107.5,Depositing Money
2574,a3,-168,Withdrawing money at Table 30 at  30 Phillip St at  Parramatta NSW 2150
2575,a7,-117,Buying Food at Café Sunshine & Salamatea ???? ?????? at  21 Dickson St at  Sunshine VIC 3020
2576,a1,-210.5,Buying Food at John Belvedere at  318 Church St at  Parramatta NSW 2150
2577,a2,356,Depositing Money
2578,a7,141,Depositing Money
2579,a14,323.5,Depositing Money
2580,a9,252.5,Depositing Money
2581,a20,-22,Withdrawing money at RaRa at  66b Regent St at  Redfern NSW 2016
2582,a2,104.5,Depositing Money
2583,a14,-251,Getting coffee at 6A Mannix Square- Wantirna
2584,a10,359,Depositing Money
2585,a4,163.5,Depositing Money
2586,a4,-321.5,Getting coffee at Unit 102/5 Highmoor Ave- Bayswater
2587,a10,-80,Buying Food at Table 30 at  30 Phillip St at  Parramatta NSW 2150
2588,a3,170,Depositing Money
2589,a1,272,Depositing Money
2590,a5,-405,Withdrawing money at 2/297 Boronia road- Boronia
2591,a1,-204.5,Buying Food at The Vanguard at  42 King St at  Newtown NSW 2042
2592,a3,126,Depositing Money
2593,a17,-307.5,Withdrawing money at Thuan An Restaurant at  253 Hampshire Rd at  Sunshine VIC 3020
2594,a20,-468,Getting Drinks at Wasshoi Sunshine West at  1-9 The Avenue at  Sunshine West VIC 3020
2595,a2,-31,Withdrawing money at 52 Silverton Drive- Ferntree Gully
2596,a13,109.5,Depositing Money
2597,a3,30.5,Depositing Money
2598,a3,-294,Getting Drinks at The Atrium on 35 at  25 Collins St at  Melbourne VIC 3000
2599,a20,107,Depositing Money
2600,a16,-482,Withdrawing money at 10 Botanic Place- Wantirna South
2601,a17,-192.5,Withdrawing money at The Shed Cafe & Catering Parramatta at  shop 8/45 Macquarie St at  Parramatta NSW 2150
2602,a10,164.5,Depositing Money
2603,a17,-127.5,Buying Food at Sourdough Kitchen at  172 Victoria St at  Seddon VIC 3011
2604,a8,-127,Getting Drinks at The Vanguard at  42 King St at  Newtown NSW 2042
2605,a1,57,Depositing Money
2606,a20,-478.5,Getting coffee at 5/1 Tulip Cres- Boronia
2607,a9,459.5,Depositing Money
2608,a16,106.5,Depositing Money
2609,a11,-121.5,Withdrawing money at Kouzina Greco Parramatta at  16 Phillip St at  Parramatta NSW 2150
2610,a20,102.5,Depositing Money
2611,a12,250,Depositing Money
2612,a16,32.5,Depositing Money
2613,a13,-490.5,Withdrawing money at Pho Tam Restaurant at  Shop1 at  7/9 Leeds St at  Footscray VIC 3011
2614,a3,-89.5,Getting Drinks at 24A Forest Road- Ferntree Gully
2615,a9,-62.5,Withdrawing money at 434 Scoresby Rd- Ferntree Gully
2616,a10,121.5,Depositing Money
2617,a19,33,Depositing Money
2618,a9,-461.5,Getting Drinks at Gatehouse Tea Rooms at  Corner of Pitt Street & at  Macquarie St at  Parramatta NSW 2150
2619,a2,77,Depositing Money
2620,a13,257.5,Depositing Money
2621,a10,453,Depositing Money
2622,a19,120,Depositing Money
2623,a15,486.5,Depositing Money
2624,a20,406.5,Depositing Money
2625,a11,454,Depositing Money
2626,a2,-194.5,Buying Food at 2/183 Stud Road- Wantirna South
2627,a19,83.5,Depositing Money
2628,a20,-352,Buying Food at Three Blue Ducks at  Melbourne at  309 Melrose Dr at  Tullamarine VIC 3043
2629,a10,55,Depositing Money
2630,a16,381,Depositing Money
2631,a4,361,Depositing Money
2632,a3,76.5,Depositing Money
2633,a1,-152.5,Buying Food at Cavalier Brewing & Taproom at  Unit 5/2 Derrimut Dr at  Derrimut VIC 3026
2634,a1,488,Depositing Money
2635,a18,-335.5,Getting coffee at 32 Anthony Drive- Lysterfield
2636,a5,445.5,Depositing Money
2637,a5,-65.5,Getting Drinks at Cafe Terroni at  18 Ballarat St at  Yarraville VIC 3013
2638,a3,49.5,Depositing Money
2639,a3,-119,Withdrawing money at The Views Function Bar And Grill at  350 K Rd at  Werribee South VIC 3030
2640,a6,56.5,Depositing Money
2641,a3,-499,Getting coffee at Chuffed Barber at  19/21 Wentworth St at  Parramatta NSW 2150
2642,a5,-344.5,Getting Drinks at 2/5 Elizabeth Court- Rowville
2643,a20,280.5,Depositing Money
2644,a7,173.5,Depositing Money
2645,a13,116.5,Depositing Money
2646,a6,-472,Withdrawing money at 7 Grogan Court- Bayswater
2647,a5,218,Depositing Money
2648,a18,-454,Buying Food at Pho Tam Restaurant at  Shop1 at  7/9 Leeds St at  Footscray VIC 3011
2649,a1,-422,Getting coffee at Pho Hung Vuong Saigon Restaurant at  128 Hopkins St at  Footscray VIC 3011
2650,a5,494.5,Depositing Money
2651,a13,474,Depositing Money
2652,a5,95,Depositing Money
2653,a11,156.5,Depositing Money
2654,a9,-132,Getting coffee at 76 Miller Road- The Basin
2655,a20,-220.5,Withdrawing money at ALEX&Co. Parramatta at  Shop 2-4/330 Church St at  Parramatta NSW 2150
2656,a3,311,Depositing Money
2657,a8,479.5,Depositing Money
2658,a6,90,Depositing Money
2659,a5,398,Depositing Money
2660,a16,411.5,Depositing Money
2661,a6,-453.5,Buying Food at John Belvedere at  318 Church St at  Parramatta NSW 2150
2662,a17,-375,Withdrawing money at Cafe Mambo at  8/80 Harvester Rd at  Sunshine VIC 3020
2663,a17,157,Depositing Money
2664,a12,-270.5,Getting coffee at esters bar at  Shop A/21 Spence St at  Cairns City QLD 4870
2665,a9,331,Depositing Money
2666,a5,-186.5,Getting Drinks at Unit 102/5 Highmoor Ave- Bayswater
2667,a15,9.5,Depositing Money
2668,a14,-125.5,Withdrawing money at Payne's Orchards at  372 Bacchus Marsh Rd at  Bacchus Marsh VIC 3340
2669,a2,-97,Withdrawing money at 24 Piccadilly Avenue- Wantirna South
2670,a19,-206.5,Getting coffee at Chuffed Barber at  19/21 Wentworth St at  Parramatta NSW 2150
2671,a17,227,Depositing Money
2672,a18,70,Depositing Money
2673,a8,-111.5,Getting Drinks at Thuan An Restaurant at  253 Hampshire Rd at  Sunshine VIC 3020
2674,a10,-406.5,Withdrawing money at Magandee Thai Restaurant & Cafe at  1A/68 Hopkins St at  Footscray VIC 3011
2675,a20,-497,Buying Food at 205/1088 Stud Road- Rowville
2676,a19,-6,Withdrawing money at 18 Lakeview Avenue- Rowville
2677,a13,465,Depositing Money
2678,a20,-185.5,Getting Drinks at 9 Rothan Avenue- Boronia
2679,a14,-178.5,Withdrawing money at Kanzo Parramatta at  Shop 3/109-113 George St at  Parramatta NSW 2150
2680,a12,-251.5,Withdrawing money at 52 Silverton Drive- Ferntree Gully
2681,a7,-263,Buying Food at Pho Hien Saigon at  3/284 Hampshire Rd at  Sunshine VIC 3020
2682,a15,289,Depositing Money
2683,a9,-2,Getting Drinks at Little Rock Cafe at  375-383 Windsor Rd at  Baulkham Hills NSW 2153
2684,a9,-313,Withdrawing money at The Whitehall Cafe at  30 Whitehall St at  Footscray VIC 3011
2685,a15,467.5,Depositing Money
2686,a18,-449.5,Buying Food at UMAYA Japanese Restaurant - Parramatta at  Shop 5/134-140 Marsden St at  Parramatta NSW 2150
2687,a20,-151.5,Getting Drinks at Pizza d'Asporto at  2-6 Ballarat St at  Yarraville VIC 3013
2688,a4,231,Depositing Money
2689,a9,245,Depositing Money
2690,a15,422,Depositing Money
2691,a1,60,Depositing Money
2692,a5,72.5,Depositing Money
2693,a5,358.5,Depositing Money
2694,a16,100.5,Depositing Money
2695,a4,-247,Getting Drinks at Els Cafe & Bar at  64/180 Caroline Chisholm Dr at  Winston Hills NSW 2153
2696,a14,-1.5,Buying Food at Organ Pipes National Park at  Organ Pipes Rd at  Keilor North VIC 3036
2697,a16,227,Depositing Money
2698,a6,-389,Buying Food at 2/183 Stud Road- Wantirna South
2699,a14,473,Depositing Money
2700,a2,-150.5,Getting coffee at 2/14 Edward Street- Bayswater
2701,a19,252,Depositing Money
2702,a18,-386.5,Getting coffee at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
2703,a16,-169,Buying Food at 115/436 Stud Road- Wantirna South
2704,a2,-486,Getting coffee at CHU Restaurant at  West HQ at  33 Railway St at  Rooty Hill NSW 2766
2705,a4,-267,Withdrawing money at Small French Bar at  3/154 Barkly St at  Footscray VIC 3011
2706,a11,128,Depositing Money
2707,a2,-398,Getting Drinks at Three Wolves at  32 Abbott St at  Cairns City QLD 4870
2708,a8,155.5,Depositing Money
2709,a10,-53.5,Getting Drinks at 69B Gateshead Drive- Wantirna South
2710,a6,-364,Withdrawing money at Boutique Cake Art at  23/46 Graingers Rd at  West Footscray VIC 3012
2711,a9,-492,Withdrawing money at The Whitehall Cafe at  30 Whitehall St at  Footscray VIC 3011
2712,a10,37,Depositing Money
2713,a13,-11,Getting coffee at 32 Anthony Drive- Lysterfield
2714,a10,189,Depositing Money
2715,a12,419.5,Depositing Money
2716,a13,125,Depositing Money
2717,a6,499,Depositing Money
2718,a1,225.5,Depositing Money
2719,a12,64.5,Depositing Money
2720,a15,-341.5,Getting coffee at 41 Grayson Drive- Scoresby
2721,a5,-265,Getting Drinks at Fig and Walnut Cafe at  11 Bellairs Ave at  Seddon VIC 3011
2722,a13,-385,Getting Drinks at RaRa at  66b Regent St at  Redfern NSW 2016
2723,a3,-188,Withdrawing money at Bicycle Banh Mi at  168 Victoria St at  Seddon VIC 3011
2724,a10,269,Depositing Money
2725,a16,-236.5,Getting coffee at BAR 30 & Bistro Parramatta at  30 Phillip St at  Parramatta NSW 2150
2726,a4,407.5,Depositing Money
2727,a2,-174,Withdrawing money at Werribee Park Mansion at  Gate 2 at  K Rd at  Werribee South VIC 3030
2728,a6,374,Depositing Money
2729,a12,363.5,Depositing Money
2730,a9,401,Depositing Money
2731,a20,320.5,Depositing Money
2732,a19,-293.5,Getting coffee at Footscray Finds Market at  2 Yewers St at  Footscray VIC 3011
2733,a18,470.5,Depositing Money
2734,a4,-55.5,Withdrawing money at 16 Jeanette Street- Bayswater
2735,a12,-201.5,Getting coffee at 4 Putney Close- Wantirna
2736,a3,-93.5,Buying Food at Lambs On Commercial Road at  139 Commercial Rd at  South Yarra VIC 3141
2737,a2,-351,Getting coffee at Luxsmith Restaurant at  5 Gamon St at  Seddon VIC 3011
2738,a18,-444,Buying Food at Saravanaa Bhavan at  1/99 Phillip St at  Parramatta NSW 2150
2739,a4,-291,Withdrawing money at BlackBear BBQ Blacktown at  11/27 Forge St at  Blacktown NSW 2148
2740,a8,96,Depositing Money
2741,a9,-151,Getting coffee at 23 Grove Way- Wantirna South
2742,a15,-199.5,Withdrawing money at Luxsmith Restaurant at  5 Gamon St at  Seddon VIC 3011
2743,a11,25,Depositing Money
2744,a12,435.5,Depositing Money
2745,a15,-446.5,Getting Drinks at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
2746,a13,-213.5,Buying Food at Table 30 at  30 Phillip St at  Parramatta NSW 2150
2747,a15,-398.5,Getting coffee at Three Wolves at  32 Abbott St at  Cairns City QLD 4870
2748,a20,236.5,Depositing Money
2749,a19,223.5,Depositing Money
2750,a17,-20.5,Getting Drinks at The Croatian Club - Katarina Zrinksi Restaurant at  72 Whitehall St at  Footscray VIC 3011
2751,a15,266,Depositing Money
2752,a18,249,Depositing Money
2753,a18,-282,Getting Drinks at Nick & Nora's Parramatta at  Level 26/45 Macquarie St at  Parramatta NSW 2150
2754,a8,5.5,Depositing Money
2755,a4,179.5,Depositing Money
2756,a7,434.5,Depositing Money
2757,a13,45.5,Depositing Money
2758,a8,204,Depositing Money
2759,a20,-258.5,Buying Food at 2/12 Matlock Road- Wantirna South
2760,a15,394.5,Depositing Money
2761,a20,-349.5,Buying Food at 156 Turramurra Drive- Rowville
2762,a18,-385,Getting Drinks at Queenscliff Brewhouse at  2 Gellibrand St at  Queenscliff VIC 3225
2763,a16,425,Depositing Money
2764,a5,14.5,Depositing Money
2765,a3,-190.5,Getting coffee at 16 Jeanette Street- Bayswater
2766,a4,-38,Withdrawing money at 11 Warrawee Road- Wantirna South
2767,a11,72.5,Depositing Money
2768,a8,-116.5,Getting Drinks at Mejico at  1 Pink Alley at  Melbourne VIC 3000
2769,a7,274.5,Depositing Money
2770,a8,-164.5,Getting Drinks at Luxsmith Restaurant at  5 Gamon St at  Seddon VIC 3011
2771,a15,-390.5,Withdrawing money at Luxsmith Restaurant at  5 Gamon St at  Seddon VIC 3011
2772,a16,-461,Buying Food at 4 Belindavale Drive- Knoxfield
2773,a5,16.5,Depositing Money
2774,a7,-195.5,Getting coffee at Pho Hung Vuong Saigon Restaurant at  128 Hopkins St at  Footscray VIC 3011
2775,a1,-352.5,Getting Drinks at 205/1088 Stud Road- Rowville
2776,a18,-480.5,Getting Drinks at 84 Dandelion Drive- Rowville
2777,a15,-444.5,Withdrawing money at 32 Anthony Drive- Lysterfield
2778,a2,-369,Getting coffee at LAO DER LAO & THAI CUISINE at  526A Church St at  North Parramatta NSW 2151
2779,a1,291,Depositing Money
2780,a10,-301,Getting coffee at 1 Naomi Court- Bayswater
2781,a16,80.5,Depositing Money
2782,a9,241.5,Depositing Money
2783,a11,92.5,Depositing Money
2784,a17,169.5,Depositing Money
2785,a16,57.5,Depositing Money
2786,a19,143,Depositing Money
2787,a8,-458,Withdrawing money at Japan's Kitchen at  34 Ballarat St at  Yarraville VIC 3013
2788,a16,17.5,Depositing Money
2789,a9,338,Depositing Money
2790,a13,-417,Buying Food at Dandelion at  133 Ormond Rd at  Elwood VIC 3184
2791,a11,117,Depositing Money
2792,a16,-104,Buying Food at G04/436 Stud Road- Wantirna South
2793,a5,-145.5,Withdrawing money at 8 Mason Court- Bayswater
2794,a20,177.5,Depositing Money
2795,a5,-496.5,Getting coffee at The Shed Cafe & Catering Parramatta at  shop 8/45 Macquarie St at  Parramatta NSW 2150
2796,a6,270.5,Depositing Money
2797,a1,167.5,Depositing Money
2798,a1,374.5,Depositing Money
2799,a20,-499.5,Getting Drinks at 9 Margaret Avenue- Bayswater
2800,a18,-247,Getting coffee at Three Wolves at  32 Abbott St at  Cairns City QLD 4870
2801,a17,-110.5,Getting coffee at Paringa Estate at  44 Paringa Rd at  Red Hill South VIC 3937
2802,a18,495.5,Depositing Money
2803,a15,169.5,Depositing Money
2804,a15,436.5,Depositing Money
2805,a18,-58.5,Buying Food at G04/436 Stud Road- Wantirna South
2806,a20,-49.5,Withdrawing money at 1/9 Kirrawee Avenue- Wantirna South
2807,a10,-62,Getting Drinks at 13B Coromandel Crescent South- Knoxfield
2808,a6,357,Depositing Money
2809,a11,-300,Buying Food at CHU Restaurant at  West HQ at  33 Railway St at  Rooty Hill NSW 2766
2810,a7,260.5,Depositing Money
2811,a9,364,Depositing Money
2812,a7,-187.5,Getting Drinks at Holmes Hall at  15 Holmes Rd at  Moonee Ponds VIC 3039
2813,a14,184.5,Depositing Money
2814,a9,113.5,Depositing Money
2815,a15,-466.5,Getting coffee at Itihaas at  325 Church St at  Parramatta NSW 2150
2816,a8,-292.5,Getting Drinks at Butcher 128 at  128 Roberts St at  Yarraville VIC 3013
2817,a20,70,Depositing Money
2818,a16,-413.5,Getting coffee at esters bar at  Shop A/21 Spence St at  Cairns City QLD 4870
2819,a10,375,Depositing Money
2820,a7,-221.5,Withdrawing money at Ha Long Restaurant at  76 Nicholson St at  Footscray VIC 3011
2821,a19,-360.5,Getting coffee at 1 Naomi Court- Bayswater
2822,a12,-69,Getting Drinks at Small French Bar at  3/154 Barkly St at  Footscray VIC 3011
2823,a14,180,Depositing Money
2824,a2,386.5,Depositing Money
2825,a13,373.5,Depositing Money
2826,a17,374.5,Depositing Money
2827,a7,-403.5,Withdrawing money at 4 Belindavale Drive- Knoxfield
2828,a16,87,Depositing Money
2829,a1,-265.5,Buying Food at 2/10 Harwell Road- Ferntree Gully
2830,a15,-146.5,Buying Food at HS CAKES FOOTSCRAY at  114 Hopkins St at  Footscray VIC 3011
2831,a9,171,Depositing Money
2832,a18,-407.5,Getting Drinks at 2/12 Matlock Road- Wantirna South
2833,a10,495,Depositing Money
2834,a1,-57,Withdrawing money at 2/7 Leo Close- Wantirna South
2835,a20,191.5,Depositing Money
2836,a18,274.5,Depositing Money
2837,a8,128,Depositing Money
2838,a8,-388,Withdrawing money at Pho Hung Vuong Saigon Restaurant at  128 Hopkins St at  Footscray VIC 3011
2839,a2,369.5,Depositing Money
2840,a12,-133.5,Buying Food at 8 Sienna Court- Rowville
2841,a13,239,Depositing Money
2842,a17,190,Depositing Money
2843,a1,362.5,Depositing Money
2844,a15,58.5,Depositing Money
2845,a5,-292.5,Withdrawing money at 9 Rothan Avenue- Boronia
2846,a10,481.5,Depositing Money
2847,a10,169.5,Depositing Money
2848,a6,302.5,Depositing Money
2849,a16,-3,Getting coffee at 84 Dandelion Drive- Rowville
2850,a6,348,Depositing Money
2851,a6,71,Depositing Money
2852,a14,-304,Getting coffee at 18 Lakeview Avenue- Rowville
2853,a2,74,Depositing Money
2854,a8,462.5,Depositing Money
2855,a7,58.5,Depositing Money
2856,a9,293.5,Depositing Money
2857,a3,135.5,Depositing Money
2858,a19,328.5,Depositing Money
2859,a12,177.5,Depositing Money
2860,a19,-156,Buying Food at Fuadijan at  36 Church St at  Parramatta NSW 2150
2861,a11,45,Depositing Money
2862,a16,-191,Withdrawing money at RaRa at  66b Regent St at  Redfern NSW 2016
